S3	10610.00	293.00	18.00	10921.00
S3	10809.00	246.00	13.00	11068.00
S3	10223.00	290.00	13.00	10526.00
S3	11206.00	243.00	13.00	11462.00
S3	11708.00	300.00	13.00	12021.00
S3	10737.00	293.00	14.00	11044.00
S3	10309.00	286.00	21.00	10616.00
S3	10280.00	285.00	22.00	10587.00
S3	10897.00	301.00	19.00	11217.00
S3	12107.00	308.00	20.00	12435.00
S3	12186.00	297.00	15.00	12498.00
S3	10953.00	298.00	15.00	11266.00
S3	10913.00	301.00	13.00	11227.00
S3	11339.00	300.00	13.00	11652.00
S3	11652.00	319.00	16.00	11987.00
S3	10794.00	305.00	18.00	11117.00
S3	10635.00	302.00	15.00	10952.00
S3	10716.00	327.00	16.00	11059.00
S3	10695.00	215.00	13.00	10923.00
S3	10778.00	251.00	16.00	11045.00
S3	11346.00	228.00	14.00	11588.00
S3	11667.00	308.00	14.00	11989.00
S3	11379.00	238.00	13.00	11630.00
S3	11514.00	354.00	18.00	11886.00
S3	12617.00	333.00	16.00	12966.00
S3	11079.00	346.00	14.00	11439.00
S3	11031.00	227.00	14.00	11272.00
S3	11446.00	334.00	14.00	11794.00
S3	11813.00	326.00	14.00	12153.00
S3	11754.00	324.00	20.00	12098.00
S3	11573.00	330.00	14.00	11917.00
S3	11505.00	326.00	14.00	11845.00
S3	11180.00	338.00	14.00	11532.00
S3	11742.00	351.00	14.00	12107.00
S3	12470.00	326.00	22.00	12818.00
S3	13133.00	339.00	14.00	13486.00
S3	12263.00	361.00	18.00	12642.00
S3	12276.00	334.00	14.00	12624.00
S3	12341.00	330.00	16.00	12687.00
S3	11276.00	278.00	19.00	11573.00
S3	11294.00	241.00	15.00	11550.00
S3	12784.00	349.00	19.00	13152.00
S3	12105.00	328.00	20.00	12453.00
S3	11858.00	343.00	19.00	12220.00
S3	11837.00	247.00	15.00	12099.00
S3	12011.00	363.00	18.00	12392.00
S3	13084.00	325.00	18.00	13427.00
S3	11984.00	359.00	15.00	12358.00
S3	12837.00	356.00	15.00	13208.00
S3	11985.00	367.00	19.00	12371.00
S3	11705.00	368.00	21.00	12094.00
S3	12359.00	352.00	24.00	12735.00
