Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt Baseline	1.14	1.01	0.29	2.45
TimeCrypt Baseline	1.13	0.96	0.26	2.35
TimeCrypt Baseline	1.13	1.06	0.26	2.44
TimeCrypt Baseline	1.14	0.97	16.63	18.73
TimeCrypt Baseline	1.23	1.36	0.27	2.86
TimeCrypt Baseline	3.27	1.37	0.25	4.89
TimeCrypt Baseline	1.15	1.03	0.27	2.45
TimeCrypt Baseline	1.13	1.06	0.25	2.45
TimeCrypt Baseline	1.05	1.07	0.28	2.41
TimeCrypt Baseline	1.14	1.05	0.26	2.45
TimeCrypt Baseline	1.10	1.08	0.31	2.49
TimeCrypt Baseline	1.12	1.10	0.29	2.52
TimeCrypt Baseline	1.14	1.13	0.28	2.55
TimeCrypt Baseline	1.10	1.13	0.28	2.51
TimeCrypt Baseline	1.14	1.14	0.27	2.55
TimeCrypt Baseline	1.11	1.16	0.28	2.55
TimeCrypt Baseline	1.12	1.10	0.26	2.48
TimeCrypt Baseline	1.15	1.07	0.29	2.51
TimeCrypt Baseline	1.09	1.03	0.26	2.39
TimeCrypt Baseline	1.12	1.13	0.28	2.53
TimeCrypt Baseline	1.09	1.09	0.28	2.46
TimeCrypt Baseline	1.09	1.15	0.26	2.50
TimeCrypt Baseline	1.12	1.08	0.28	2.47
TimeCrypt Baseline	1.13	1.19	0.29	2.61
TimeCrypt Baseline	1.15	1.19	0.29	2.63
TimeCrypt Baseline	1.13	1.23	0.30	2.66
TimeCrypt Baseline	1.15	1.24	0.30	2.68
TimeCrypt Baseline	1.15	1.23	0.29	2.68
TimeCrypt Baseline	1.13	1.23	0.32	2.68
TimeCrypt Baseline	1.16	1.13	0.32	2.61
TimeCrypt Baseline	1.09	1.15	0.29	2.52
TimeCrypt Baseline	1.14	1.20	0.32	2.65
TimeCrypt Baseline	1.16	1.11	0.32	2.60
TimeCrypt Baseline	1.13	1.18	0.31	2.62
TimeCrypt Baseline	1.10	1.20	0.31	2.62
TimeCrypt Baseline	1.15	1.16	0.28	2.59
TimeCrypt Baseline	1.21	1.22	0.31	2.74
TimeCrypt Baseline	1.14	1.23	0.32	2.69
TimeCrypt Baseline	1.12	1.18	0.29	2.59
TimeCrypt Baseline	1.23	1.15	0.33	2.71
TimeCrypt Baseline	1.16	1.20	0.33	2.69
TimeCrypt Baseline	1.33	1.17	0.33	2.82
TimeCrypt Baseline	1.22	1.23	0.29	2.74
TimeCrypt Baseline	1.19	1.17	0.31	2.67
TimeCrypt Baseline	1.21	1.28	0.30	2.79
TimeCrypt Baseline	7.05	1.29	0.29	8.63
TimeCrypt Baseline	1.19	1.24	0.29	2.72
TimeCrypt Baseline	7.11	1.20	0.34	8.65
TimeCrypt Baseline	1.20	1.31	0.32	2.83
TimeCrypt Baseline	13.65	1.29	0.29	15.23
TimeCrypt Baseline	3.55	1.22	0.34	5.12
TimeCrypt Baseline	10.80	1.18	0.31	12.29
TimeCrypt Baseline	9.41	1.30	0.34	11.05
TimeCrypt Baseline	1.27	1.36	0.31	2.94
TimeCrypt Baseline	1.21	1.32	0.33	2.87
TimeCrypt Baseline	1.19	1.35	8.33	10.86
TimeCrypt Baseline	1.26	1.33	0.33	2.91
TimeCrypt Baseline	9.13	1.31	0.33	10.77
TimeCrypt Baseline	1.20	1.32	0.34	2.86
TimeCrypt Baseline	1.26	1.40	0.34	3.01
TimeCrypt Baseline	1.26	1.29	0.35	2.90
TimeCrypt Baseline	8.19	1.32	0.38	9.89
TimeCrypt Baseline	9.95	1.37	0.33	11.65
TimeCrypt Baseline	1.22	1.37	0.33	2.93
TimeCrypt Baseline	1.25	1.39	0.36	3.00
TimeCrypt Baseline	1.21	1.36	0.34	2.90
TimeCrypt Baseline	8.12	1.37	0.34	9.83
TimeCrypt Baseline	1.25	1.28	0.33	2.86
TimeCrypt Baseline	10.66	1.27	0.35	12.29
TimeCrypt Baseline	1.21	1.30	0.34	2.85
TimeCrypt Baseline	10.75	1.25	0.36	12.35
TimeCrypt Baseline	1.27	1.43	0.35	3.05
TimeCrypt Baseline	1.26	1.41	0.35	3.02
TimeCrypt Baseline	7.34	1.41	0.37	9.11
TimeCrypt Baseline	18.99	1.37	0.34	20.69
TimeCrypt Baseline	1.31	1.36	0.34	3.01
TimeCrypt Baseline	1.28	1.36	0.34	2.98
TimeCrypt Baseline	3.38	1.36	0.34	5.09
TimeCrypt Baseline	9.46	1.46	0.36	11.28
TimeCrypt Baseline	1.26	1.46	0.35	3.07
TimeCrypt Baseline	9.62	1.43	0.36	11.40
TimeCrypt Baseline	9.83	1.44	0.36	11.62
TimeCrypt Baseline	1.27	1.44	0.35	3.06
TimeCrypt Baseline	1.35	1.51	0.39	3.25
TimeCrypt Baseline	10.76	1.41	0.35	12.52
TimeCrypt Baseline	1.33	1.41	0.35	3.10
TimeCrypt Baseline	1.30	1.50	0.37	3.16
TimeCrypt Baseline	1.29	9.52	0.37	11.18
TimeCrypt Baseline	1.35	1.40	0.34	3.10
TimeCrypt Baseline	7.79	1.41	0.34	9.54
TimeCrypt Baseline	1.32	1.40	0.37	3.09
TimeCrypt Baseline	1.25	1.50	0.40	3.15
TimeCrypt Baseline	13.35	1.51	0.37	15.23
TimeCrypt Baseline	12.14	1.46	0.36	13.96
TimeCrypt Baseline	9.06	1.42	0.35	10.83
TimeCrypt Baseline	1.28	1.44	0.37	3.09
TimeCrypt Baseline	1.23	1.43	0.35	3.00
TimeCrypt Baseline	1.27	9.49	0.35	11.11
TimeCrypt Baseline	1.34	1.46	0.35	3.14
TimeCrypt Baseline	1.30	1.53	8.38	11.21
TimeCrypt Baseline	1.29	1.50	0.35	3.14
TimeCrypt Baseline	8.98	1.51	0.39	10.88
TimeCrypt Baseline	1.45	1.50	0.39	3.35
TimeCrypt Baseline	1.30	1.39	0.37	3.07
TimeCrypt Baseline	1.33	9.48	0.39	11.21
TimeCrypt Baseline	6.92	1.58	0.40	8.90
TimeCrypt Baseline	1.41	1.45	0.39	3.25
TimeCrypt Baseline	1.34	1.43	0.41	3.17
TimeCrypt Baseline	1.35	9.46	0.38	11.19
TimeCrypt Baseline	10.79	1.61	0.39	12.79
TimeCrypt Baseline	1.41	1.52	0.44	3.36
TimeCrypt Baseline	1.35	1.47	0.42	3.23
TimeCrypt Baseline	10.19	1.61	0.38	12.18
TimeCrypt Baseline	1.40	1.52	0.39	3.32
TimeCrypt Baseline	16.08	1.53	0.39	18.00
TimeCrypt Baseline	1.37	1.54	0.40	3.31
TimeCrypt Baseline	3.35	1.47	0.39	5.21
TimeCrypt Baseline	10.93	1.50	0.41	12.83
TimeCrypt Baseline	8.92	1.55	0.40	10.87
TimeCrypt Baseline	1.36	1.55	0.39	3.30
TimeCrypt Baseline	5.92	1.62	0.44	7.99
TimeCrypt Baseline	1.46	1.58	0.42	3.45
TimeCrypt Baseline	9.63	1.64	0.41	11.68
TimeCrypt Baseline	1.51	1.59	0.42	3.53
TimeCrypt Baseline	9.55	1.66	0.42	11.62
TimeCrypt Baseline	1.37	1.65	0.41	3.43
TimeCrypt Baseline	9.69	1.61	0.42	11.72
TimeCrypt Baseline	1.47	1.66	0.42	3.54
TimeCrypt Baseline	9.55	1.67	0.42	11.64
TimeCrypt Baseline	1.35	1.66	0.42	3.43
TimeCrypt Baseline	1.49	1.67	0.41	3.57
TimeCrypt Baseline	9.65	1.67	0.43	11.76
TimeCrypt Baseline	1.43	1.67	0.42	3.52
TimeCrypt Baseline	9.56	1.68	0.41	11.65
TimeCrypt Baseline	1.42	1.68	0.41	3.51
TimeCrypt Baseline	1.55	1.69	0.42	3.66
TimeCrypt Baseline	9.46	1.69	0.42	11.58
TimeCrypt Baseline	9.49	1.70	0.42	11.61
TimeCrypt Baseline	1.49	1.62	0.44	3.56
TimeCrypt Baseline	13.17	1.71	0.42	15.29
TimeCrypt Baseline	3.57	1.79	0.40	5.75
TimeCrypt Baseline	1.48	1.73	0.43	3.64
TimeCrypt Baseline	1.49	1.74	0.43	3.66
TimeCrypt Baseline	1.48	1.75	0.40	3.62
TimeCrypt Baseline	1.43	1.75	0.47	3.65
TimeCrypt Baseline	1.41	1.80	0.45	3.65
TimeCrypt Baseline	1.39	1.77	0.42	3.58
TimeCrypt Baseline	1.37	1.77	0.42	3.57
TimeCrypt Baseline	1.51	1.69	0.45	3.66
TimeCrypt Baseline	1.48	1.63	0.43	3.55
TimeCrypt Baseline	1.40	1.66	0.40	3.45
TimeCrypt Baseline	1.55	1.67	0.43	3.65
TimeCrypt Baseline	1.54	1.68	0.45	3.67
TimeCrypt Baseline	1.33	1.71	0.43	3.47
TimeCrypt Baseline	1.42	1.74	0.45	3.61
TimeCrypt Baseline	1.42	1.66	0.47	3.55
TimeCrypt Baseline	1.38	1.76	0.44	3.57
TimeCrypt Baseline	1.46	1.80	0.45	3.71
TimeCrypt Baseline	1.36	1.80	0.45	3.61
TimeCrypt Baseline	1.37	1.81	0.45	3.63
TimeCrypt Baseline	1.42	1.82	0.47	3.70
TimeCrypt Baseline	1.46	1.84	0.46	3.77
TimeCrypt Baseline	1.42	1.84	0.45	3.72
TimeCrypt Baseline	1.45	1.85	0.45	3.76
TimeCrypt Baseline	1.52	1.84	0.44	3.80
TimeCrypt Baseline	9.53	1.82	0.42	11.77
TimeCrypt Baseline	1.49	1.75	0.44	3.68
TimeCrypt Baseline	9.13	1.83	0.47	11.44
TimeCrypt Baseline	1.53	1.75	0.50	3.78
TimeCrypt Baseline	15.66	1.78	0.45	17.90
TimeCrypt Baseline	3.51	1.91	0.50	5.91
TimeCrypt Baseline	1.76	1.81	0.45	4.03
TimeCrypt Baseline	1.56	1.91	0.45	3.93
TimeCrypt Baseline	1.56	1.79	0.51	3.87
TimeCrypt Baseline	1.56	1.91	0.47	3.93
TimeCrypt Baseline	1.47	1.98	0.49	3.94
TimeCrypt Baseline	1.49	1.98	0.47	3.94
TimeCrypt Baseline	1.62	1.87	0.51	4.00
TimeCrypt Baseline	1.56	1.86	0.49	3.90
TimeCrypt Baseline	1.60	1.91	0.47	3.98
TimeCrypt Baseline	1.58	1.93	0.47	3.99
TimeCrypt Baseline	1.54	1.92	0.46	3.92
TimeCrypt Baseline	1.55	1.93	0.49	3.96
TimeCrypt Baseline	1.51	1.91	0.47	3.90
TimeCrypt Baseline	1.49	1.92	0.48	3.89
TimeCrypt Baseline	2.41	1.94	0.48	4.83
TimeCrypt Baseline	1.59	1.92	0.50	4.01
TimeCrypt Baseline	1.49	1.93	0.49	3.91
TimeCrypt Baseline	1.54	1.97	0.48	3.99
TimeCrypt Baseline	1.91	1.97	0.48	4.36
TimeCrypt Baseline	1.55	1.95	0.48	3.98
TimeCrypt Baseline	1.58	2.00	0.49	4.07
TimeCrypt Baseline	1.61	1.89	0.47	3.96
TimeCrypt Baseline	1.44	1.80	0.45	3.70
TimeCrypt Baseline	1.55	1.82	0.47	3.85
TimeCrypt Baseline	1.56	1.89	0.50	3.95
TimeCrypt Baseline	3.56	1.96	0.49	6.01
TimeCrypt Baseline	1.45	1.84	0.49	3.78
TimeCrypt Baseline	1.60	1.97	0.45	4.02
TimeCrypt Baseline	1.54	1.88	0.50	3.92
TimeCrypt Baseline	1.84	1.87	0.48	4.19
TimeCrypt Baseline	1.48	1.91	0.47	3.85
TimeCrypt Baseline	1.48	1.83	0.46	3.77
TimeCrypt Baseline	1.54	1.94	0.47	3.95
TimeCrypt Baseline	1.51	2.04	0.51	4.06
TimeCrypt Baseline	1.58	1.93	0.50	4.01
TimeCrypt Baseline	1.52	1.95	0.48	3.95
TimeCrypt Baseline	1.58	2.02	0.47	4.07
TimeCrypt Baseline	1.54	15.42	0.50	17.46
TimeCrypt Baseline	5.66	2.07	0.51	8.24
TimeCrypt Baseline	1.96	2.11	0.50	4.57
TimeCrypt Baseline	8.85	1.96	0.48	11.28
TimeCrypt Baseline	3.91	2.04	0.51	6.46
TimeCrypt Baseline	10.00	1.93	0.53	12.46
TimeCrypt Baseline	9.01	1.91	0.50	11.41
TimeCrypt Baseline	1.64	1.96	0.50	4.11
TimeCrypt Baseline	8.52	1.96	0.55	11.03
TimeCrypt Baseline	1.64	2.03	0.53	4.19
TimeCrypt Baseline	8.49	2.11	0.53	11.13
TimeCrypt Baseline	18.17	2.05	0.50	20.73
TimeCrypt Baseline	3.75	2.06	0.52	6.33
TimeCrypt Baseline	1.63	2.11	0.52	4.26
TimeCrypt Baseline	1.63	2.13	0.51	4.28
TimeCrypt Baseline	1.61	2.12	0.54	4.27
TimeCrypt Baseline	1.70	2.03	0.53	4.26
TimeCrypt Baseline	1.61	2.11	0.54	4.27
TimeCrypt Baseline	1.69	2.09	0.52	4.30
TimeCrypt Baseline	1.61	2.12	0.53	4.27
TimeCrypt Baseline	1.69	2.12	0.52	4.34
TimeCrypt Baseline	1.65	2.11	0.53	4.29
TimeCrypt Baseline	1.68	2.13	0.55	4.37
TimeCrypt Baseline	1.70	2.15	0.53	4.38
TimeCrypt Baseline	1.64	2.14	0.53	4.31
TimeCrypt Baseline	1.71	2.19	0.54	4.45
TimeCrypt Baseline	1.66	2.15	0.56	4.36
TimeCrypt Baseline	1.66	2.14	0.56	4.37
TimeCrypt Baseline	1.67	2.15	0.52	4.34
TimeCrypt Baseline	1.66	2.14	0.57	4.37
TimeCrypt Baseline	1.75	2.20	0.57	4.52
TimeCrypt Baseline	1.72	2.13	0.55	4.39
TimeCrypt Baseline	1.70	2.14	0.56	4.39
TimeCrypt Baseline	1.67	2.22	0.53	4.42
TimeCrypt Baseline	1.70	2.03	0.53	4.26
TimeCrypt Baseline	1.63	2.13	0.54	4.30
TimeCrypt Baseline	1.81	2.13	0.57	4.52
TimeCrypt Baseline	1.65	2.29	0.56	4.50
TimeCrypt Baseline	1.88	2.19	0.57	4.64
TimeCrypt Baseline	1.65	2.19	0.55	4.39
TimeCrypt Baseline	1.69	2.21	0.57	4.48
TimeCrypt Baseline	1.71	2.18	0.52	4.41
TimeCrypt Baseline	1.80	2.09	0.53	4.41
TimeCrypt Baseline	1.65	2.22	0.54	4.42
TimeCrypt Baseline	1.71	2.10	0.56	4.37
TimeCrypt Baseline	1.66	2.16	0.55	4.37
TimeCrypt Baseline	1.73	2.20	0.52	4.45
TimeCrypt Baseline	1.77	2.21	0.52	4.51
TimeCrypt Baseline	1.79	2.07	13.30	17.17
TimeCrypt Baseline	1.75	2.24	0.58	4.57
TimeCrypt Baseline	4.08	2.14	0.59	6.81
TimeCrypt Baseline	9.21	2.20	0.53	11.94
TimeCrypt Baseline	9.09	2.28	0.56	11.93
TimeCrypt Baseline	8.58	2.19	0.54	11.31
TimeCrypt Baseline	1.79	2.22	0.52	4.52
TimeCrypt Baseline	7.62	2.14	0.55	10.30
TimeCrypt Baseline	6.48	2.40	0.60	9.49
TimeCrypt Baseline	10.60	2.21	0.61	13.42
TimeCrypt Baseline	1.80	2.20	0.55	4.55
TimeCrypt Baseline	11.94	2.25	0.57	14.76
TimeCrypt Baseline	3.95	2.38	0.63	6.95
TimeCrypt Baseline	1.75	2.41	0.61	4.76
TimeCrypt Baseline	1.69	2.35	0.62	4.66
TimeCrypt Baseline	1.87	2.33	0.62	4.82
TimeCrypt Baseline	1.70	2.35	0.59	4.64
TimeCrypt Baseline	2.47	2.39	0.59	5.44
TimeCrypt Baseline	1.75	2.32	0.58	4.65
TimeCrypt Baseline	1.65	2.36	0.59	4.59
TimeCrypt Baseline	1.70	2.34	0.60	4.64
TimeCrypt Baseline	9.61	2.42	0.61	12.64
TimeCrypt Baseline	1.76	2.36	0.60	4.72
TimeCrypt Baseline	11.09	2.39	0.60	14.08
TimeCrypt Baseline	1.78	2.28	0.59	4.65
TimeCrypt Baseline	11.19	2.38	0.63	14.19
TimeCrypt Baseline	1.84	2.35	0.59	4.79
TimeCrypt Baseline	11.07	2.39	0.60	14.06
TimeCrypt Baseline	8.36	2.37	0.61	11.34
TimeCrypt Baseline	1.75	2.33	0.60	4.68
TimeCrypt Baseline	11.10	2.43	0.60	14.13
TimeCrypt Baseline	1.82	2.39	0.60	4.81
TimeCrypt Baseline	11.44	2.45	0.61	14.50
TimeCrypt Baseline	1.87	2.38	0.63	4.88
TimeCrypt Baseline	16.31	2.34	0.59	19.24
TimeCrypt Baseline	4.18	2.51	0.61	7.30
TimeCrypt Baseline	1.87	2.46	0.61	4.94
TimeCrypt Baseline	1.91	2.54	0.63	5.07
TimeCrypt Baseline	1.80	2.43	0.61	4.84
TimeCrypt Baseline	1.88	2.43	0.62	4.93
TimeCrypt Baseline	1.79	2.44	0.61	4.84
TimeCrypt Baseline	1.75	2.45	0.61	4.81
TimeCrypt Baseline	1.87	2.43	0.61	4.90
TimeCrypt Baseline	2.17	2.47	0.64	5.28
TimeCrypt Baseline	1.77	2.46	0.65	4.88
TimeCrypt Baseline	1.83	2.51	0.61	4.95
TimeCrypt Baseline	1.96	2.55	0.62	5.12
TimeCrypt Baseline	2.15	2.51	0.64	5.30
TimeCrypt Baseline	1.82	2.48	0.62	4.91
TimeCrypt Baseline	1.95	2.44	0.65	5.05
TimeCrypt Baseline	1.82	2.47	0.62	4.91
TimeCrypt Baseline	1.85	2.42	0.63	4.90
TimeCrypt Baseline	1.85	2.45	0.69	4.98
TimeCrypt Baseline	1.76	2.55	0.64	4.95
TimeCrypt Baseline	9.42	2.49	0.61	12.53
TimeCrypt Baseline	1.91	2.55	0.64	5.10
TimeCrypt Baseline	10.99	2.56	0.64	14.19
TimeCrypt Baseline	8.11	2.59	0.64	11.34
TimeCrypt Baseline	1.91	2.52	0.65	5.09
TimeCrypt Baseline	10.96	2.53	0.63	14.13
TimeCrypt Baseline	17.34	2.53	0.63	20.51
TimeCrypt Baseline	4.27	2.61	0.62	7.49
TimeCrypt Baseline	2.03	2.66	0.64	5.33
TimeCrypt Baseline	1.91	2.64	0.61	5.16
TimeCrypt Baseline	2.00	2.57	0.65	5.21
TimeCrypt Baseline	1.98	2.58	0.61	5.18
TimeCrypt Baseline	1.98	2.52	0.64	5.14
TimeCrypt Baseline	1.85	2.56	0.62	5.03
TimeCrypt Baseline	1.92	2.56	0.64	5.12
TimeCrypt Baseline	9.74	2.54	0.65	12.93
TimeCrypt Baseline	1.92	2.66	0.65	5.22
TimeCrypt Baseline	10.27	2.55	0.64	13.46
TimeCrypt Baseline	8.13	2.57	0.65	11.35
TimeCrypt Baseline	8.13	2.78	0.68	11.59
TimeCrypt Baseline	1.90	2.59	0.64	5.13
TimeCrypt Baseline	13.16	2.55	0.63	16.34
TimeCrypt Baseline	4.03	2.61	0.66	7.31
TimeCrypt Baseline	2.03	2.68	0.66	5.37
TimeCrypt Baseline	2.73	2.64	0.66	6.03
TimeCrypt Baseline	2.11	2.63	0.65	5.39
TimeCrypt Baseline	2.09	2.61	0.65	5.35
TimeCrypt Baseline	1.91	2.67	0.68	5.26
TimeCrypt Baseline	1.93	2.62	0.71	5.27
TimeCrypt Baseline	2.04	2.64	0.67	5.35
TimeCrypt Baseline	1.88	2.66	0.67	5.21
TimeCrypt Baseline	1.93	2.62	0.68	5.24
TimeCrypt Baseline	2.03	2.71	0.68	5.43
TimeCrypt Baseline	8.40	2.64	0.66	11.71
TimeCrypt Baseline	12.00	2.80	0.66	15.45
TimeCrypt Baseline	7.84	2.66	0.66	11.17
TimeCrypt Baseline	8.05	2.69	0.64	11.38
TimeCrypt Baseline	7.91	2.57	0.70	11.17
TimeCrypt Baseline	2.02	2.80	0.69	5.51
TimeCrypt Baseline	9.94	2.62	0.63	13.19
TimeCrypt Baseline	7.95	2.45	0.70	11.09
TimeCrypt Baseline	8.27	2.62	0.67	11.57
TimeCrypt Baseline	12.03	2.38	0.63	15.04
TimeCrypt Baseline	3.82	2.42	0.67	6.91
TimeCrypt Baseline	3.48	2.78	0.69	6.94
TimeCrypt Baseline	2.02	2.73	0.67	5.42
TimeCrypt Baseline	2.01	2.72	0.70	5.43
TimeCrypt Baseline	2.76	2.74	0.69	6.18
TimeCrypt Baseline	9.74	2.75	0.72	13.21
TimeCrypt Baseline	2.08	2.80	0.66	5.55
TimeCrypt Baseline	9.83	2.59	0.63	13.04
TimeCrypt Baseline	8.02	2.54	0.65	11.22
TimeCrypt Baseline	8.18	2.61	0.64	11.43
TimeCrypt Baseline	8.03	2.69	0.66	11.38
TimeCrypt Baseline	8.04	2.78	0.71	11.53
TimeCrypt Baseline	1.99	2.68	0.70	5.37
TimeCrypt Baseline	9.72	2.68	0.64	13.04
TimeCrypt Baseline	8.06	2.73	0.66	11.45
TimeCrypt Baseline	7.83	2.62	0.64	11.09
TimeCrypt Baseline	7.90	2.63	0.71	11.25
TimeCrypt Baseline	18.83	2.52	0.68	22.02
TimeCrypt Baseline	3.66	2.61	0.73	7.00
TimeCrypt Baseline	3.39	2.82	0.66	6.86
TimeCrypt Baseline	2.06	2.59	0.72	5.37
TimeCrypt Baseline	2.03	2.60	0.73	5.36
TimeCrypt Baseline	9.87	2.73	0.67	13.27
TimeCrypt Baseline	2.04	2.70	0.66	5.41
TimeCrypt Baseline	9.74	2.76	0.74	13.24
TimeCrypt Baseline	7.80	2.62	0.74	11.16
TimeCrypt Baseline	7.86	2.63	0.77	11.25
TimeCrypt Baseline	7.99	2.75	0.76	11.50
TimeCrypt Baseline	2.04	2.70	0.67	5.42
TimeCrypt Baseline	18.12	2.70	0.67	21.48
TimeCrypt Baseline	12.17	2.88	0.71	15.76
TimeCrypt Baseline	6.99	2.87	0.72	10.58
TimeCrypt Baseline	11.54	2.79	0.74	15.07
TimeCrypt Baseline	7.74	2.78	0.68	11.20
TimeCrypt Baseline	7.89	2.88	0.71	11.49
TimeCrypt Baseline	6.28	2.93	0.73	9.94
TimeCrypt Baseline	9.01	2.90	0.72	12.63
TimeCrypt Baseline	22.89	2.81	0.71	26.40
TimeCrypt Baseline	3.27	2.96	0.78	7.01
TimeCrypt Baseline	2.23	2.94	0.71	5.88
TimeCrypt Baseline	2.23	2.94	0.79	5.95
TimeCrypt Baseline	2.11	2.90	0.73	5.75
TimeCrypt Baseline	2.13	2.89	0.72	5.74
TimeCrypt Baseline	2.07	2.85	0.72	5.64
TimeCrypt Baseline	2.18	2.91	0.71	5.80
TimeCrypt Baseline	2.15	2.90	0.72	5.76
TimeCrypt Baseline	2.08	2.92	0.75	5.75
TimeCrypt Baseline	2.19	2.97	0.77	5.93
TimeCrypt Baseline	9.80	2.93	0.72	13.45
TimeCrypt Baseline	1.99	2.91	0.68	5.58
TimeCrypt Baseline	13.31	2.84	0.81	16.96
TimeCrypt Baseline	2.12	2.96	0.76	5.83
TimeCrypt Baseline	8.93	2.86	0.73	12.52
TimeCrypt Baseline	11.68	2.78	0.70	15.16
TimeCrypt Baseline	7.85	2.92	0.76	11.53
TimeCrypt Baseline	2.63	2.88	0.70	6.21
TimeCrypt Baseline	8.60	2.83	0.79	12.22
TimeCrypt Baseline	24.27	2.86	0.72	27.85
TimeCrypt Baseline	3.74	2.85	0.76	7.35
TimeCrypt Baseline	3.65	2.98	0.78	7.41
TimeCrypt Baseline	10.71	2.83	0.76	14.30
TimeCrypt Baseline	2.17	2.88	0.73	5.79
TimeCrypt Baseline	9.18	3.04	0.75	12.97
TimeCrypt Baseline	11.51	3.02	0.75	15.28
TimeCrypt Baseline	7.47	3.01	0.75	11.23
TimeCrypt Baseline	7.47	3.04	0.74	11.25
TimeCrypt Baseline	22.06	2.93	0.77	25.76
TimeCrypt Baseline	5.03	2.66	0.75	8.44
TimeCrypt Baseline	3.23	3.07	0.72	7.02
TimeCrypt Baseline	2.14	2.87	0.73	5.74
TimeCrypt Baseline	2.17	2.83	0.70	5.71
TimeCrypt Baseline	2.27	2.92	0.73	5.91
TimeCrypt Baseline	2.16	2.99	0.74	5.89
TimeCrypt Baseline	2.13	3.00	0.75	5.89
TimeCrypt Baseline	2.16	2.92	0.78	5.85
TimeCrypt Baseline	2.22	2.90	0.74	5.85
TimeCrypt Baseline	2.24	3.04	0.76	6.03
TimeCrypt Baseline	2.33	3.02	0.73	6.09
TimeCrypt Baseline	2.29	2.92	0.74	5.95
TimeCrypt Baseline	2.08	3.04	0.77	5.89
TimeCrypt Baseline	2.16	3.07	0.76	5.98
TimeCrypt Baseline	2.15	2.88	0.80	5.83
TimeCrypt Baseline	2.12	2.90	0.81	5.82
TimeCrypt Baseline	2.15	3.19	0.71	6.04
TimeCrypt Baseline	2.22	3.10	0.78	6.09
TimeCrypt Baseline	2.25	3.09	0.77	6.11
TimeCrypt Baseline	2.26	3.17	0.77	6.20
TimeCrypt Baseline	2.23	3.07	0.77	6.07
TimeCrypt Baseline	2.28	3.23	0.77	6.27
TimeCrypt Baseline	2.26	3.14	0.78	6.18
TimeCrypt Baseline	10.09	3.13	0.78	14.00
TimeCrypt Baseline	17.95	2.93	0.85	21.73
TimeCrypt Baseline	3.95	3.01	0.80	7.76
TimeCrypt Baseline	3.55	3.17	0.79	7.52
TimeCrypt Baseline	2.20	3.13	0.81	6.14
TimeCrypt Baseline	2.22	3.16	0.77	6.14
TimeCrypt Baseline	10.17	3.19	0.78	14.14
TimeCrypt Baseline	7.18	3.17	0.79	11.14
TimeCrypt Baseline	11.24	3.16	0.80	15.19
TimeCrypt Baseline	2.36	3.16	0.79	6.31
TimeCrypt Baseline	8.11	3.24	0.85	12.21
TimeCrypt Baseline	11.04	3.23	14.32	28.58
TimeCrypt Baseline	2.67	2.94	0.80	6.41
TimeCrypt Baseline	11.21	3.25	0.79	15.25
TimeCrypt Baseline	10.41	3.15	0.76	14.32
TimeCrypt Baseline	11.41	3.04	0.76	15.22
TimeCrypt Baseline	11.41	3.09	0.79	15.29
TimeCrypt Baseline	2.27	3.06	0.82	6.15
TimeCrypt Baseline	8.37	3.11	0.74	12.22
TimeCrypt Baseline	11.31	3.10	0.76	15.18
TimeCrypt Baseline	11.27	3.20	0.83	15.30
TimeCrypt Baseline	2.21	3.25	0.79	6.24
TimeCrypt Baseline	8.07	3.08	0.78	11.94
TimeCrypt Baseline	11.34	3.12	0.85	15.31
TimeCrypt Baseline	9.84	3.29	0.84	13.97
TimeCrypt Baseline	14.21	3.17	0.80	18.17
TimeCrypt Baseline	3.94	3.03	0.76	7.73
TimeCrypt Baseline	3.44	3.19	0.85	7.48
TimeCrypt Baseline	8.83	3.25	0.82	12.90
TimeCrypt Baseline	11.12	3.32	0.83	15.28
TimeCrypt Baseline	2.30	3.29	0.81	6.40
TimeCrypt Baseline	11.72	3.26	0.86	15.83
TimeCrypt Baseline	5.89	3.31	0.80	10.01
TimeCrypt Baseline	8.22	3.29	0.81	12.32
TimeCrypt Baseline	18.77	3.12	0.81	22.70
TimeCrypt Baseline	12.30	3.31	0.88	16.49
TimeCrypt Baseline	10.25	3.14	0.79	14.19
TimeCrypt Baseline	11.25	3.22	0.88	15.34
TimeCrypt Baseline	2.36	3.32	0.82	6.50
TimeCrypt Baseline	11.79	3.32	0.83	15.93
TimeCrypt Baseline	11.03	3.35	0.83	15.22
TimeCrypt Baseline	20.40	3.19	0.80	24.39
TimeCrypt Baseline	4.22	3.40	0.81	8.43
TimeCrypt Baseline	2.37	3.40	0.86	6.63
TimeCrypt Baseline	2.30	3.34	0.87	6.51
TimeCrypt Baseline	3.23	3.39	0.83	7.44
TimeCrypt Baseline	2.42	3.36	0.82	6.60
TimeCrypt Baseline	2.33	3.41	0.83	6.57
TimeCrypt Baseline	3.24	3.34	0.83	7.41
TimeCrypt Baseline	2.30	3.33	0.84	6.47
TimeCrypt Baseline	2.28	3.10	0.78	6.15
TimeCrypt Baseline	2.18	3.18	0.86	6.22
TimeCrypt Baseline	2.27	3.40	0.86	6.53
TimeCrypt Baseline	2.45	3.45	0.79	6.69
TimeCrypt Baseline	2.20	3.43	0.86	6.50
