Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt Baseline	1.22	1.50	0.35	3.07
TimeCrypt Baseline	8.98	1.47	0.34	10.79
TimeCrypt Baseline	1.40	1.34	4.43	7.17
TimeCrypt Baseline	1.25	1.37	0.34	2.96
TimeCrypt Baseline	3.20	1.38	0.34	4.92
TimeCrypt Baseline	3.94	1.50	0.35	5.79
TimeCrypt Baseline	6.90	1.37	0.36	8.63
TimeCrypt Baseline	3.20	1.40	0.35	4.95
TimeCrypt Baseline	3.64	1.38	0.39	5.41
TimeCrypt Baseline	1.32	1.37	0.35	3.04
TimeCrypt Baseline	1.29	1.39	0.34	3.01
TimeCrypt Baseline	1.19	1.44	0.34	2.97
TimeCrypt Baseline	1.49	1.43	0.35	3.27
TimeCrypt Baseline	1.25	1.40	0.37	3.01
TimeCrypt Baseline	1.33	1.45	0.34	3.12
TimeCrypt Baseline	1.34	1.40	0.35	3.09
TimeCrypt Baseline	1.38	1.40	0.35	3.14
TimeCrypt Baseline	1.27	14.78	0.35	16.40
TimeCrypt Baseline	13.63	1.44	0.36	15.42
TimeCrypt Baseline	1.56	1.45	0.37	3.38
TimeCrypt Baseline	9.42	1.44	0.35	11.22
TimeCrypt Baseline	5.87	1.56	0.38	7.81
TimeCrypt Baseline	1.40	1.44	0.35	3.19
TimeCrypt Baseline	1.22	1.48	0.35	3.06
TimeCrypt Baseline	1.21	9.50	0.39	11.11
TimeCrypt Baseline	7.24	1.45	0.36	9.04
TimeCrypt Baseline	1.28	1.47	0.36	3.11
TimeCrypt Baseline	10.37	1.45	0.38	12.20
TimeCrypt Baseline	1.27	1.49	0.35	3.11
TimeCrypt Baseline	1.25	1.48	0.35	3.08
TimeCrypt Baseline	17.47	1.44	0.36	19.27
TimeCrypt Baseline	3.50	1.50	0.36	5.37
TimeCrypt Baseline	1.47	1.59	0.37	3.44
TimeCrypt Baseline	1.49	1.54	0.37	3.40
TimeCrypt Baseline	1.24	1.63	0.37	3.24
TimeCrypt Baseline	4.17	1.53	0.57	6.27
TimeCrypt Baseline	1.75	1.52	0.42	3.69
TimeCrypt Baseline	1.82	1.55	0.43	3.79
TimeCrypt Baseline	1.79	1.56	0.44	3.79
TimeCrypt Baseline	1.87	1.57	0.43	3.87
TimeCrypt Baseline	1.90	1.59	0.41	3.91
TimeCrypt Baseline	1.79	1.54	0.44	3.78
TimeCrypt Baseline	1.82	1.50	0.43	3.75
TimeCrypt Baseline	1.89	1.54	0.43	3.86
TimeCrypt Baseline	1.89	1.54	0.43	3.86
TimeCrypt Baseline	2.01	1.50	0.44	3.94
TimeCrypt Baseline	1.79	1.55	0.45	3.78
TimeCrypt Baseline	1.81	1.56	0.42	3.79
TimeCrypt Baseline	1.86	1.55	0.42	3.83
TimeCrypt Baseline	1.88	1.55	0.43	3.86
TimeCrypt Baseline	1.93	1.57	0.45	3.94
TimeCrypt Baseline	1.91	1.58	0.43	3.92
TimeCrypt Baseline	1.81	1.59	0.44	3.84
TimeCrypt Baseline	1.83	1.64	0.47	3.93
TimeCrypt Baseline	1.93	1.56	0.44	3.94
TimeCrypt Baseline	1.85	1.58	0.46	3.89
TimeCrypt Baseline	1.90	1.57	0.48	3.96
TimeCrypt Baseline	1.91	1.60	2.75	6.26
TimeCrypt Baseline	1.96	1.60	0.44	4.00
TimeCrypt Baseline	1.92	1.61	0.43	3.97
TimeCrypt Baseline	1.93	1.64	0.47	4.04
TimeCrypt Baseline	1.88	1.61	0.46	3.96
TimeCrypt Baseline	1.96	1.60	0.46	4.02
TimeCrypt Baseline	1.83	1.65	0.48	3.96
TimeCrypt Baseline	1.94	1.63	0.47	4.04
TimeCrypt Baseline	1.90	1.65	0.45	4.00
TimeCrypt Baseline	2.03	1.68	0.46	4.17
TimeCrypt Baseline	2.06	1.67	0.47	4.20
TimeCrypt Baseline	2.01	1.67	0.48	4.16
TimeCrypt Baseline	15.97	1.61	0.45	18.03
TimeCrypt Baseline	12.33	1.89	0.49	14.72
TimeCrypt Baseline	5.47	1.69	0.48	7.63
TimeCrypt Baseline	8.28	1.69	0.48	10.44
TimeCrypt Baseline	9.36	1.68	0.47	11.51
TimeCrypt Baseline	2.04	1.67	0.47	4.18
TimeCrypt Baseline	8.74	1.69	0.47	10.89
TimeCrypt Baseline	8.63	1.69	0.46	10.78
TimeCrypt Baseline	1.97	1.68	0.47	4.12
TimeCrypt Baseline	9.54	1.70	0.47	11.71
TimeCrypt Baseline	2.01	1.71	0.47	4.19
TimeCrypt Baseline	8.70	1.69	0.47	10.87
TimeCrypt Baseline	9.36	1.72	0.47	11.55
TimeCrypt Baseline	2.15	1.71	0.51	4.38
TimeCrypt Baseline	8.52	1.78	0.48	10.78
TimeCrypt Baseline	9.24	1.73	0.48	11.44
TimeCrypt Baseline	2.00	1.71	0.48	4.19
TimeCrypt Baseline	8.64	1.72	0.48	10.83
TimeCrypt Baseline	8.85	1.75	0.49	11.09
TimeCrypt Baseline	1.96	1.73	0.48	4.17
TimeCrypt Baseline	15.59	1.78	0.47	17.83
TimeCrypt Baseline	4.40	1.81	0.49	6.70
TimeCrypt Baseline	1.92	1.77	0.49	4.19
TimeCrypt Baseline	2.00	1.79	0.49	4.27
TimeCrypt Baseline	2.00	1.78	0.49	4.28
TimeCrypt Baseline	2.01	1.76	0.48	4.25
TimeCrypt Baseline	1.97	1.78	0.51	4.25
TimeCrypt Baseline	2.00	1.80	0.49	4.29
TimeCrypt Baseline	2.11	1.80	0.46	4.37
TimeCrypt Baseline	1.98	1.76	0.50	4.25
TimeCrypt Baseline	2.22	1.82	0.52	4.56
TimeCrypt Baseline	3.18	1.85	0.60	5.64
TimeCrypt Baseline	3.10	1.82	0.52	5.44
TimeCrypt Baseline	3.02	1.82	0.52	5.35
TimeCrypt Baseline	2.07	1.81	0.51	4.39
TimeCrypt Baseline	2.01	1.81	0.50	4.32
TimeCrypt Baseline	2.09	1.77	0.52	4.38
TimeCrypt Baseline	2.03	1.84	0.50	4.37
TimeCrypt Baseline	3.16	1.72	0.48	5.35
TimeCrypt Baseline	2.99	1.85	0.54	5.38
TimeCrypt Baseline	2.10	1.79	0.54	4.42
TimeCrypt Baseline	1.94	1.74	0.50	4.18
TimeCrypt Baseline	2.14	1.97	0.55	4.67
TimeCrypt Baseline	4.00	1.87	0.52	6.39
TimeCrypt Baseline	10.62	1.89	0.46	12.96
TimeCrypt Baseline	2.25	1.85	0.49	4.59
TimeCrypt Baseline	8.14	1.87	0.51	10.51
TimeCrypt Baseline	9.06	1.83	0.54	11.43
TimeCrypt Baseline	9.11	1.88	0.56	11.55
TimeCrypt Baseline	2.97	1.83	0.49	5.29
TimeCrypt Baseline	15.13	1.80	0.51	17.44
TimeCrypt Baseline	3.66	1.82	0.51	5.99
TimeCrypt Baseline	11.74	2.19	0.52	14.46
TimeCrypt Baseline	11.89	1.92	0.53	14.34
TimeCrypt Baseline	8.94	1.97	0.57	11.47
TimeCrypt Baseline	8.88	1.90	0.52	11.29
TimeCrypt Baseline	2.11	1.93	0.56	4.60
TimeCrypt Baseline	8.20	1.93	0.53	10.65
TimeCrypt Baseline	8.76	1.93	0.55	11.24
TimeCrypt Baseline	7.52	2.01	0.56	10.09
TimeCrypt Baseline	2.13	1.97	0.52	4.62
TimeCrypt Baseline	9.16	1.93	0.58	11.67
TimeCrypt Baseline	7.28	1.89	0.55	9.72
TimeCrypt Baseline	10.56	2.00	0.56	13.13
TimeCrypt Baseline	2.09	1.86	0.55	4.50
TimeCrypt Baseline	11.99	1.92	0.53	14.44
TimeCrypt Baseline	2.31	1.99	0.55	4.85
TimeCrypt Baseline	8.16	1.96	0.56	10.69
TimeCrypt Baseline	16.18	1.90	0.54	18.62
TimeCrypt Baseline	4.44	2.01	0.55	7.00
TimeCrypt Baseline	2.44	1.98	0.59	5.02
TimeCrypt Baseline	2.22	2.02	0.56	4.80
TimeCrypt Baseline	2.37	1.83	0.54	4.74
TimeCrypt Baseline	2.10	2.03	0.55	4.68
TimeCrypt Baseline	2.15	2.02	0.55	4.71
TimeCrypt Baseline	2.95	1.97	0.58	5.50
TimeCrypt Baseline	2.27	2.03	0.56	4.86
TimeCrypt Baseline	2.40	2.01	0.55	4.97
TimeCrypt Baseline	2.16	1.96	0.58	4.70
TimeCrypt Baseline	3.06	2.05	0.58	5.68
TimeCrypt Baseline	3.30	2.05	0.56	5.92
TimeCrypt Baseline	2.29	2.11	0.57	4.97
TimeCrypt Baseline	2.34	2.06	0.57	4.97
TimeCrypt Baseline	2.31	2.03	0.59	4.93
TimeCrypt Baseline	6.62	2.01	0.56	9.19
TimeCrypt Baseline	2.30	2.05	0.55	4.91
TimeCrypt Baseline	8.11	2.06	0.57	10.74
TimeCrypt Baseline	8.80	2.05	0.58	11.43
TimeCrypt Baseline	3.64	2.02	0.56	6.23
TimeCrypt Baseline	9.93	2.10	0.59	12.61
TimeCrypt Baseline	8.78	2.06	0.58	11.42
TimeCrypt Baseline	8.73	2.13	0.59	11.45
TimeCrypt Baseline	19.46	3.79	0.62	23.87
TimeCrypt Baseline	3.93	2.32	0.49	6.74
TimeCrypt Baseline	2.41	2.06	0.58	5.06
TimeCrypt Baseline	2.16	2.05	0.60	4.81
TimeCrypt Baseline	2.40	2.12	0.64	5.16
TimeCrypt Baseline	2.30	2.14	0.58	5.02
TimeCrypt Baseline	2.47	2.11	0.61	5.18
TimeCrypt Baseline	2.33	2.12	0.62	5.08
TimeCrypt Baseline	2.46	2.10	0.61	5.16
TimeCrypt Baseline	2.32	2.13	0.60	5.06
TimeCrypt Baseline	3.30	2.16	0.62	6.08
TimeCrypt Baseline	2.33	2.13	0.60	5.06
TimeCrypt Baseline	2.36	2.13	0.62	5.11
TimeCrypt Baseline	2.29	2.15	0.60	5.04
TimeCrypt Baseline	2.35	2.12	0.64	5.11
TimeCrypt Baseline	2.39	2.15	0.61	5.15
TimeCrypt Baseline	2.35	2.17	0.59	5.10
TimeCrypt Baseline	2.40	2.20	0.59	5.19
TimeCrypt Baseline	2.34	2.19	0.60	5.14
TimeCrypt Baseline	2.31	2.22	0.64	5.17
TimeCrypt Baseline	2.41	2.19	0.61	5.21
TimeCrypt Baseline	3.35	2.17	0.58	6.10
TimeCrypt Baseline	2.32	2.24	0.62	5.18
TimeCrypt Baseline	2.31	2.16	0.60	5.08
TimeCrypt Baseline	2.84	8.72	0.44	12.00
TimeCrypt Baseline	9.06	2.08	0.62	11.76
TimeCrypt Baseline	8.69	2.06	0.62	11.38
TimeCrypt Baseline	18.36	2.13	0.59	21.08
TimeCrypt Baseline	4.45	2.24	0.68	7.37
TimeCrypt Baseline	2.42	2.17	0.59	5.18
TimeCrypt Baseline	2.41	2.32	0.63	5.36
TimeCrypt Baseline	2.40	2.10	0.63	5.12
TimeCrypt Baseline	2.43	2.26	0.70	5.39
TimeCrypt Baseline	2.46	2.24	0.63	5.34
TimeCrypt Baseline	2.51	2.15	0.65	5.30
TimeCrypt Baseline	2.43	2.14	0.59	5.15
TimeCrypt Baseline	2.35	2.31	0.67	5.33
TimeCrypt Baseline	2.39	2.22	0.63	5.24
TimeCrypt Baseline	2.43	2.19	0.65	5.27
TimeCrypt Baseline	2.40	2.30	0.65	5.35
TimeCrypt Baseline	10.28	2.27	0.64	13.19
TimeCrypt Baseline	2.56	2.15	6.93	11.64
TimeCrypt Baseline	2.73	2.26	0.65	5.64
TimeCrypt Baseline	8.87	2.17	0.70	11.75
TimeCrypt Baseline	9.63	2.27	0.67	12.58
TimeCrypt Baseline	8.40	2.28	0.71	11.38
TimeCrypt Baseline	8.36	2.29	0.66	11.31
TimeCrypt Baseline	8.45	2.26	0.69	11.40
TimeCrypt Baseline	19.20	2.20	0.65	22.05
TimeCrypt Baseline	4.44	2.33	0.65	7.41
TimeCrypt Baseline	9.59	2.29	0.66	12.55
TimeCrypt Baseline	12.47	2.25	0.62	15.34
TimeCrypt Baseline	2.45	2.27	0.67	5.40
TimeCrypt Baseline	2.51	2.21	0.70	5.41
TimeCrypt Baseline	2.39	2.28	0.70	5.37
TimeCrypt Baseline	2.53	2.17	0.68	5.38
TimeCrypt Baseline	2.55	2.33	0.63	5.51
TimeCrypt Baseline	2.44	2.21	0.67	5.31
TimeCrypt Baseline	2.48	2.37	0.64	5.49
TimeCrypt Baseline	2.55	2.42	0.66	5.63
TimeCrypt Baseline	2.58	2.35	0.66	5.59
TimeCrypt Baseline	2.96	2.36	0.66	5.98
TimeCrypt Baseline	2.52	2.32	0.68	5.52
TimeCrypt Baseline	2.43	2.19	0.66	5.27
TimeCrypt Baseline	2.43	2.28	0.65	5.35
TimeCrypt Baseline	2.55	2.28	0.64	5.47
TimeCrypt Baseline	2.44	2.39	0.69	5.52
TimeCrypt Baseline	8.29	2.40	0.70	11.39
TimeCrypt Baseline	12.26	10.98	0.66	23.90
TimeCrypt Baseline	3.67	2.48	0.68	6.83
TimeCrypt Baseline	12.18	2.40	0.70	15.28
TimeCrypt Baseline	8.22	2.47	0.71	11.40
TimeCrypt Baseline	8.12	2.47	0.68	11.27
TimeCrypt Baseline	8.17	2.51	0.74	11.42
TimeCrypt Baseline	12.09	2.50	0.72	15.31
TimeCrypt Baseline	2.61	2.48	0.68	5.77
TimeCrypt Baseline	6.17	2.47	0.69	9.33
TimeCrypt Baseline	3.73	2.47	0.68	6.89
TimeCrypt Baseline	4.61	2.51	0.70	7.83
TimeCrypt Baseline	3.61	2.54	0.68	6.83
TimeCrypt Baseline	2.67	2.58	0.72	5.97
TimeCrypt Baseline	2.66	2.50	0.74	5.90
TimeCrypt Baseline	2.64	2.51	0.72	5.87
TimeCrypt Baseline	2.61	2.52	0.69	5.83
TimeCrypt Baseline	2.70	2.46	0.69	5.85
TimeCrypt Baseline	2.61	2.51	0.74	5.86
TimeCrypt Baseline	10.41	2.55	0.68	13.64
TimeCrypt Baseline	2.61	2.61	0.75	5.96
TimeCrypt Baseline	9.66	2.50	0.69	12.85
TimeCrypt Baseline	11.90	2.53	0.70	15.14
TimeCrypt Baseline	20.58	2.41	0.69	23.68
TimeCrypt Baseline	4.07	2.57	0.70	7.34
TimeCrypt Baseline	2.69	2.55	0.69	5.93
TimeCrypt Baseline	2.70	2.56	0.70	5.97
TimeCrypt Baseline	2.64	2.52	0.70	5.85
TimeCrypt Baseline	2.77	2.52	0.70	5.98
TimeCrypt Baseline	2.64	2.53	0.70	5.87
TimeCrypt Baseline	2.67	2.63	0.72	6.02
TimeCrypt Baseline	2.65	2.51	0.70	5.86
TimeCrypt Baseline	2.61	2.55	0.73	5.89
TimeCrypt Baseline	10.58	2.58	0.72	13.88
TimeCrypt Baseline	8.07	2.57	0.74	11.38
TimeCrypt Baseline	7.88	2.62	0.73	11.23
TimeCrypt Baseline	11.94	2.58	0.77	15.29
TimeCrypt Baseline	2.87	15.45	0.73	19.05
TimeCrypt Baseline	8.99	2.63	7.53	19.15
TimeCrypt Baseline	2.88	2.64	0.71	6.23
TimeCrypt Baseline	9.31	2.59	0.75	12.65
TimeCrypt Baseline	11.87	2.63	0.72	15.21
TimeCrypt Baseline	11.90	2.66	0.72	15.27
TimeCrypt Baseline	2.84	2.78	0.74	6.36
TimeCrypt Baseline	8.78	2.60	0.71	12.10
TimeCrypt Baseline	17.28	2.57	0.72	20.56
TimeCrypt Baseline	4.07	2.64	0.75	7.46
TimeCrypt Baseline	2.81	2.64	0.74	6.19
TimeCrypt Baseline	2.80	2.68	0.76	6.24
TimeCrypt Baseline	3.66	2.62	0.75	7.03
TimeCrypt Baseline	3.58	2.62	0.73	6.94
TimeCrypt Baseline	2.84	2.66	0.75	6.25
TimeCrypt Baseline	2.89	2.68	0.77	6.35
TimeCrypt Baseline	2.80	2.68	0.73	6.21
TimeCrypt Baseline	3.67	2.68	0.76	7.11
TimeCrypt Baseline	2.86	2.62	0.74	6.21
TimeCrypt Baseline	2.76	2.71	0.76	6.23
TimeCrypt Baseline	2.81	2.68	0.80	6.29
TimeCrypt Baseline	2.93	2.66	0.80	6.39
TimeCrypt Baseline	2.89	2.69	0.74	6.31
TimeCrypt Baseline	2.97	2.71	0.75	6.43
TimeCrypt Baseline	2.88	2.68	0.75	6.32
TimeCrypt Baseline	2.85	2.70	0.75	6.29
TimeCrypt Baseline	2.88	2.69	0.76	6.32
TimeCrypt Baseline	2.82	2.70	0.75	6.27
TimeCrypt Baseline	2.87	2.70	0.77	6.34
TimeCrypt Baseline	11.26	2.74	0.79	14.80
TimeCrypt Baseline	3.05	2.73	0.78	6.56
TimeCrypt Baseline	14.27	4.24	0.80	19.32
TimeCrypt Baseline	4.30	2.82	0.80	7.92
TimeCrypt Baseline	2.92	2.70	0.80	6.41
TimeCrypt Baseline	2.87	2.76	0.76	6.38
TimeCrypt Baseline	3.03	2.79	0.78	6.60
TimeCrypt Baseline	2.95	2.79	0.81	6.55
TimeCrypt Baseline	3.08	2.77	0.76	6.61
TimeCrypt Baseline	2.94	2.75	0.76	6.45
TimeCrypt Baseline	2.77	2.77	0.76	6.30
TimeCrypt Baseline	2.93	2.74	0.76	6.43
TimeCrypt Baseline	2.86	2.79	0.79	6.44
TimeCrypt Baseline	2.81	2.75	0.77	6.32
TimeCrypt Baseline	2.79	2.80	0.76	6.35
TimeCrypt Baseline	2.75	2.80	0.80	6.34
TimeCrypt Baseline	2.84	2.84	0.80	6.48
TimeCrypt Baseline	11.86	2.82	0.78	15.46
TimeCrypt Baseline	7.63	2.87	0.82	11.32
TimeCrypt Baseline	11.58	2.79	0.78	15.15
TimeCrypt Baseline	11.59	2.84	0.80	15.23
TimeCrypt Baseline	2.87	2.78	0.80	6.46
TimeCrypt Baseline	19.74	2.72	2.42	24.87
TimeCrypt Baseline	4.19	2.91	0.81	7.91
TimeCrypt Baseline	2.84	2.92	0.80	6.56
TimeCrypt Baseline	2.89	2.83	0.81	6.53
TimeCrypt Baseline	2.91	2.84	0.83	6.57
TimeCrypt Baseline	2.87	2.82	0.84	6.53
TimeCrypt Baseline	2.86	2.84	0.80	6.50
TimeCrypt Baseline	2.96	2.83	0.82	6.60
TimeCrypt Baseline	2.92	2.87	0.80	6.58
TimeCrypt Baseline	3.01	2.97	0.83	6.82
TimeCrypt Baseline	3.01	2.90	0.81	6.72
TimeCrypt Baseline	3.01	2.94	0.79	6.74
TimeCrypt Baseline	3.02	2.85	0.81	6.67
TimeCrypt Baseline	2.86	2.85	0.79	6.50
TimeCrypt Baseline	2.97	2.89	0.80	6.66
TimeCrypt Baseline	2.91	2.88	0.79	6.58
TimeCrypt Baseline	3.82	2.88	0.80	7.51
TimeCrypt Baseline	2.90	2.91	0.82	6.63
TimeCrypt Baseline	2.97	2.94	0.81	6.71
TimeCrypt Baseline	11.08	2.95	0.84	14.86
TimeCrypt Baseline	21.70	2.80	0.82	25.31
TimeCrypt Baseline	13.91	10.33	0.82	25.06
TimeCrypt Baseline	3.05	3.02	0.82	6.89
TimeCrypt Baseline	9.55	2.98	0.82	13.35
TimeCrypt Baseline	9.46	2.94	0.82	13.22
TimeCrypt Baseline	11.39	2.96	0.86	15.21
TimeCrypt Baseline	7.26	2.93	0.83	11.02
TimeCrypt Baseline	17.08	2.86	0.75	20.70
TimeCrypt Baseline	5.03	2.84	0.74	8.61
TimeCrypt Baseline	3.74	3.05	0.80	7.59
TimeCrypt Baseline	2.00	2.98	0.76	5.74
TimeCrypt Baseline	2.01	3.11	0.94	6.05
TimeCrypt Baseline	9.85	3.40	0.75	14.00
TimeCrypt Baseline	4.65	2.96	0.72	8.34
TimeCrypt Baseline	10.05	3.23	0.74	14.01
TimeCrypt Baseline	2.50	3.23	0.74	6.47
TimeCrypt Baseline	12.06	3.02	0.75	15.82
TimeCrypt Baseline	3.26	3.03	0.75	7.03
TimeCrypt Baseline	23.00	2.87	0.68	26.55
TimeCrypt Baseline	3.12	3.07	0.75	6.94
TimeCrypt Baseline	2.04	3.07	0.69	5.81
TimeCrypt Baseline	2.14	3.05	0.76	5.95
TimeCrypt Baseline	2.03	3.03	0.76	5.82
TimeCrypt Baseline	2.06	3.13	0.67	5.85
TimeCrypt Baseline	2.04	3.00	0.76	5.80
TimeCrypt Baseline	2.07	3.06	0.78	5.90
TimeCrypt Baseline	1.98	3.06	0.72	5.76
TimeCrypt Baseline	2.09	2.99	0.75	5.83
TimeCrypt Baseline	1.97	3.10	0.72	5.79
TimeCrypt Baseline	5.90	3.06	0.73	9.70
TimeCrypt Baseline	11.50	3.05	0.74	15.29
TimeCrypt Baseline	7.47	3.07	0.76	11.29
TimeCrypt Baseline	7.42	3.02	0.74	11.18
TimeCrypt Baseline	17.24	2.93	0.69	20.86
TimeCrypt Baseline	3.42	2.92	0.70	7.04
TimeCrypt Baseline	10.98	3.02	0.74	14.74
TimeCrypt Baseline	6.82	3.08	0.71	10.61
TimeCrypt Baseline	11.47	3.15	0.74	15.36
TimeCrypt Baseline	11.35	3.03	0.79	15.17
TimeCrypt Baseline	2.17	3.12	0.76	6.05
TimeCrypt Baseline	8.74	3.00	0.75	12.49
TimeCrypt Baseline	11.58	3.19	0.73	15.50
TimeCrypt Baseline	2.00	19.08	0.71	21.78
TimeCrypt Baseline	5.32	3.17	0.73	9.23
TimeCrypt Baseline	9.70	3.07	0.73	13.50
TimeCrypt Baseline	7.08	3.07	0.70	10.84
TimeCrypt Baseline	11.60	3.17	0.72	15.49
TimeCrypt Baseline	11.39	3.05	0.73	15.18
TimeCrypt Baseline	2.15	3.07	0.73	5.94
TimeCrypt Baseline	8.75	3.05	0.77	12.57
TimeCrypt Baseline	11.49	2.95	0.79	15.23
TimeCrypt Baseline	2.42	2.95	0.75	6.12
TimeCrypt Baseline	3.04	2.98	0.70	6.72
TimeCrypt Baseline	2.03	2.91	0.80	5.74
TimeCrypt Baseline	3.00	2.99	0.76	6.76
TimeCrypt Baseline	2.29	2.99	0.74	6.02
TimeCrypt Baseline	2.09	3.05	0.69	5.83
TimeCrypt Baseline	2.13	3.21	0.77	6.11
TimeCrypt Baseline	2.11	3.19	0.78	6.08
TimeCrypt Baseline	2.21	3.15	0.74	6.10
TimeCrypt Baseline	2.15	3.18	0.72	6.04
TimeCrypt Baseline	2.09	3.14	0.74	5.97
TimeCrypt Baseline	2.16	3.07	0.75	5.98
TimeCrypt Baseline	2.03	3.14	0.74	5.91
TimeCrypt Baseline	2.19	3.11	0.76	6.06
TimeCrypt Baseline	2.16	2.92	0.78	5.86
TimeCrypt Baseline	2.15	3.15	0.70	6.00
TimeCrypt Baseline	2.07	3.06	0.71	5.84
TimeCrypt Baseline	1.95	2.90	0.80	5.66
TimeCrypt Baseline	2.84	3.13	0.72	6.70
TimeCrypt Baseline	9.73	2.92	0.80	13.45
TimeCrypt Baseline	2.49	12.71	0.66	15.85
TimeCrypt Baseline	2.23	3.16	0.77	6.16
TimeCrypt Baseline	8.25	16.75	0.75	25.76
TimeCrypt Baseline	3.37	3.07	0.69	7.13
TimeCrypt Baseline	3.41	3.25	0.77	7.43
TimeCrypt Baseline	2.20	3.29	0.78	6.26
TimeCrypt Baseline	2.36	3.32	0.77	6.46
TimeCrypt Baseline	2.24	3.24	0.74	6.22
TimeCrypt Baseline	2.01	3.20	0.77	5.98
TimeCrypt Baseline	2.03	3.21	0.81	6.05
TimeCrypt Baseline	2.23	3.32	0.78	6.33
TimeCrypt Baseline	2.22	3.39	0.74	6.36
TimeCrypt Baseline	2.16	3.33	0.77	6.26
TimeCrypt Baseline	2.24	3.16	0.75	6.15
TimeCrypt Baseline	2.08	3.20	0.81	6.09
TimeCrypt Baseline	2.08	3.26	0.77	6.12
TimeCrypt Baseline	2.89	3.28	0.82	7.00
TimeCrypt Baseline	2.09	3.28	0.77	6.14
TimeCrypt Baseline	2.88	3.35	0.76	6.99
TimeCrypt Baseline	2.08	3.28	0.82	6.18
TimeCrypt Baseline	2.12	3.31	0.79	6.21
TimeCrypt Baseline	2.77	3.32	0.78	6.87
TimeCrypt Baseline	2.01	3.33	0.80	6.14
TimeCrypt Baseline	2.07	3.32	0.78	6.18
TimeCrypt Baseline	2.11	3.34	0.73	6.17
TimeCrypt Baseline	2.03	3.25	0.76	6.04
TimeCrypt Baseline	2.05	3.34	0.78	6.17
TimeCrypt Baseline	2.15	3.35	0.76	6.26
TimeCrypt Baseline	2.26	14.20	0.82	17.28
TimeCrypt Baseline	3.37	3.40	0.85	7.62
TimeCrypt Baseline	2.19	3.42	0.85	6.46
TimeCrypt Baseline	3.03	3.38	0.75	7.17
TimeCrypt Baseline	2.22	3.12	0.73	6.07
TimeCrypt Baseline	5.16	3.32	0.80	9.28
TimeCrypt Baseline	11.36	3.45	0.81	15.62
TimeCrypt Baseline	2.23	3.36	0.80	6.40
TimeCrypt Baseline	11.73	3.39	0.80	15.92
TimeCrypt Baseline	6.67	3.32	0.80	10.79
TimeCrypt Baseline	11.49	14.87	0.76	27.12
TimeCrypt Baseline	12.32	3.46	0.83	16.61
TimeCrypt Baseline	10.23	3.33	0.84	14.40
TimeCrypt Baseline	11.04	3.41	0.80	15.25
TimeCrypt Baseline	11.03	3.41	0.80	15.24
TimeCrypt Baseline	6.95	3.47	0.81	11.23
TimeCrypt Baseline	10.96	3.41	0.86	15.23
TimeCrypt Baseline	2.30	3.33	19.33	24.96
TimeCrypt Baseline	9.91	3.36	0.79	14.06
TimeCrypt Baseline	3.03	3.45	0.80	7.27
TimeCrypt Baseline	10.26	3.45	0.80	14.51
TimeCrypt Baseline	11.06	3.45	0.85	15.36
TimeCrypt Baseline	10.89	3.51	0.82	15.21
TimeCrypt Baseline	10.82	3.39	0.77	14.98
TimeCrypt Baseline	2.27	3.47	0.83	6.56
TimeCrypt Baseline	18.11	3.32	0.82	22.26
TimeCrypt Baseline	3.36	3.47	0.82	7.64
TimeCrypt Baseline	3.12	3.53	0.86	7.51
TimeCrypt Baseline	2.19	3.55	0.81	6.55
TimeCrypt Baseline	2.14	3.51	0.84	6.49
TimeCrypt Baseline	2.86	3.50	0.82	7.18
TimeCrypt Baseline	2.26	3.50	0.81	6.57
TimeCrypt Baseline	2.26	3.51	0.83	6.60
TimeCrypt Baseline	2.31	3.50	0.85	6.67
TimeCrypt Baseline	2.19	3.34	0.78	6.31
TimeCrypt Baseline	2.92	3.38	0.82	7.12
TimeCrypt Baseline	2.31	3.57	0.81	6.70
TimeCrypt Baseline	2.22	3.52	0.85	6.59
TimeCrypt Baseline	2.22	3.55	0.84	6.62
TimeCrypt Baseline	2.33	3.53	0.82	6.67
TimeCrypt Baseline	2.28	11.77	0.82	14.86
TimeCrypt Baseline	2.32	3.53	0.83	6.69
TimeCrypt Baseline	10.91	3.39	0.79	15.08
TimeCrypt Baseline	10.96	3.42	0.86	15.25
TimeCrypt Baseline	2.73	23.69	0.80	27.22
TimeCrypt Baseline	4.23	3.49	0.72	8.44
TimeCrypt Baseline	2.44	3.50	0.83	6.77
TimeCrypt Baseline	2.32	3.50	0.85	6.67
TimeCrypt Baseline	2.27	3.42	0.85	6.53
TimeCrypt Baseline	2.37	3.64	0.86	6.87
TimeCrypt Baseline	2.45	3.62	0.89	6.96
TimeCrypt Baseline	2.33	3.61	0.89	6.84
TimeCrypt Baseline	2.40	3.64	0.90	6.94
TimeCrypt Baseline	2.37	3.59	0.84	6.80
TimeCrypt Baseline	2.45	3.33	0.88	6.66
TimeCrypt Baseline	2.38	3.68	0.87	6.93
TimeCrypt Baseline	2.38	3.53	0.86	6.77
TimeCrypt Baseline	2.27	3.56	0.81	6.63
TimeCrypt Baseline	2.40	3.43	0.84	6.67
TimeCrypt Baseline	10.82	3.61	0.85	15.28
TimeCrypt Baseline	10.82	3.73	0.85	15.40
TimeCrypt Baseline	2.51	3.66	0.91	7.07
TimeCrypt Baseline	10.64	3.61	0.84	15.09
