Data Store	Retrieval	Decode & Decryption	Sum computation	Total
Experiment number #0
*** Baseline SUM ***
TimeCrypt+S3	1.25	0.25	0.00	1.50
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.95	0.27	0.00	1.22
TimeCrypt+S3	0.98	0.27	0.00	1.25
TimeCrypt+S3	0.98	0.26	0.00	1.25
TimeCrypt+S3	0.94	0.26	0.00	1.20
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.95	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	0.99	0.27	0.00	1.26
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.95	0.25	0.00	1.20
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.99	0.27	0.00	1.26
TimeCrypt+S3	1.00	0.29	0.00	1.29
TimeCrypt+S3	1.00	0.26	0.00	1.25
TimeCrypt+S3	10.30	0.26	0.00	10.56
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.31	0.26	0.00	1.57
TimeCrypt+S3	1.24	0.25	0.00	1.49
TimeCrypt+S3	1.29	0.25	0.00	1.54
TimeCrypt+S3	1.24	0.26	0.00	1.50
TimeCrypt+S3	1.29	0.26	0.00	1.55
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	5.56	0.26	0.00	5.81
TimeCrypt+S3	1.27	0.25	0.00	1.52
TimeCrypt+S3	2.25	0.26	0.00	2.51
TimeCrypt+S3	2.93	0.26	0.00	3.19
TimeCrypt+S3	0.95	0.29	0.00	1.25
TimeCrypt+S3	0.97	0.27	0.00	1.23
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.40	0.26	0.00	1.67
TimeCrypt+S3	0.99	0.27	0.00	1.26
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	0.98	0.27	0.00	1.25
TimeCrypt+S3	0.99	0.27	0.00	1.26
TimeCrypt+S3	1.02	0.26	0.00	1.29
TimeCrypt+S3	0.99	0.29	0.00	1.28
TimeCrypt+S3	10.70	0.26	0.00	10.97
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	0.97	0.28	0.00	1.25
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	8.80	0.26	0.00	9.06
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	0.97	0.29	0.00	1.26
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.24	0.26	0.00	1.51
TimeCrypt+S3	0.97	0.28	0.00	1.25
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.00	0.26	0.00	1.25
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.02	0.27	0.00	1.29
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	2.59	0.26	0.00	2.85
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.01	0.27	0.00	1.28
TimeCrypt+S3	0.97	0.26	0.00	1.24
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.01	0.25	0.00	1.27
TimeCrypt+S3	2.49	0.26	0.00	2.75
TimeCrypt+S3	1.21	0.25	0.00	1.46
TimeCrypt+S3	1.03	0.26	0.00	1.29
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	1.00	0.56	0.00	1.56
TimeCrypt+S3	1.03	0.26	0.00	1.29
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	1.23	0.26	0.00	1.48
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	2.23	0.27	0.00	2.50
TimeCrypt+S3	0.98	0.28	0.00	1.26
TimeCrypt+S3	2.49	0.26	0.00	2.74
TimeCrypt+S3	2.66	0.26	0.00	2.92
TimeCrypt+S3	2.23	0.26	0.00	2.49
TimeCrypt+S3	2.13	0.26	0.00	2.39
TimeCrypt+S3	2.26	0.26	0.00	2.53
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.97	0.27	0.00	1.24
TimeCrypt+S3	0.99	0.27	0.00	1.26
TimeCrypt+S3	0.98	0.27	0.00	1.25
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.97	0.27	0.00	1.24
TimeCrypt+S3	1.01	0.27	0.00	1.28
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.96	0.27	0.00	1.23
TimeCrypt+S3	1.02	0.27	0.00	1.29
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.27	0.00	1.25
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.01	0.27	0.00	1.28
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	13.00	0.26	0.00	13.26
TimeCrypt+S3	0.98	0.26	0.00	1.25
TimeCrypt+S3	0.95	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.25	0.25	0.00	1.50
TimeCrypt+S3	0.98	0.25	0.00	1.23
TimeCrypt+S3	0.96	0.25	0.00	1.21
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.93	0.26	0.00	1.19
TimeCrypt+S3	0.95	0.34	0.00	1.29
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.27	0.00	1.25
TimeCrypt+S3	0.96	0.28	0.00	1.24
TimeCrypt+S3	1.76	0.26	0.00	2.02
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.96	0.28	0.00	1.25
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	0.95	0.25	0.00	1.20
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	8.81	0.26	0.00	9.07
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.04	0.27	0.00	1.31
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.25	0.27	0.00	1.52
TimeCrypt+S3	1.25	0.25	0.00	1.50
TimeCrypt+S3	1.26	0.25	0.00	1.51
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	2.23	0.26	0.00	2.49
TimeCrypt+S3	2.54	0.28	0.00	2.81
TimeCrypt+S3	0.93	0.26	0.00	1.19
TimeCrypt+S3	0.95	0.26	0.00	1.22
TimeCrypt+S3	0.94	0.26	0.00	1.20
TimeCrypt+S3	0.94	0.28	0.00	1.22
TimeCrypt+S3	0.98	0.26	0.00	1.25
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	1.01	0.26	0.00	1.28
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.97	0.25	0.00	1.22
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	10.10	0.26	0.00	10.35
TimeCrypt+S3	1.02	0.28	0.00	1.30
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.99	0.27	0.00	1.26
TimeCrypt+S3	1.03	0.27	0.00	1.30
TimeCrypt+S3	0.96	0.25	0.00	1.21
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	10.42	0.28	0.00	10.70
TimeCrypt+S3	10.35	0.28	0.00	10.63
TimeCrypt+S3	1.23	0.26	0.00	1.49
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	3.03	0.27	0.00	3.29
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.25	0.26	0.00	1.52
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.94	0.26	0.00	1.20
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.29	0.00	1.26
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.97	0.26	0.00	1.24
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	1.00	0.29	0.00	1.29
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.97	0.28	0.00	1.25
TimeCrypt+S3	8.87	0.27	0.00	9.14
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.01	0.26	0.00	1.28
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.97	0.25	0.00	1.23
TimeCrypt+S3	11.11	0.26	0.00	11.36
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.98	0.28	0.00	1.26
TimeCrypt+S3	1.03	0.26	0.00	1.28
TimeCrypt+S3	1.02	0.26	0.00	1.29
TimeCrypt+S3	1.02	0.26	0.00	1.27
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	2.20	0.28	0.00	2.48
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	1.23	0.25	0.00	1.49
TimeCrypt+S3	2.79	0.26	0.00	3.05
TimeCrypt+S3	2.23	0.26	0.00	2.49
TimeCrypt+S3	2.32	0.26	0.00	2.58
TimeCrypt+S3	2.26	0.26	0.00	2.52
TimeCrypt+S3	0.97	0.26	0.00	1.24
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.27	0.00	1.24
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.25
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.99	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.25	0.00	1.24
TimeCrypt+S3	2.33	0.27	0.00	2.60
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.97	0.28	0.00	1.25
TimeCrypt+S3	1.02	0.26	0.00	1.27
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.05	0.26	0.00	1.31
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.99	0.25	0.00	1.25
TimeCrypt+S3	0.97	0.26	0.00	1.22
TimeCrypt+S3	1.02	0.26	0.00	1.27
TimeCrypt+S3	0.97	0.26	0.00	1.24
TimeCrypt+S3	1.00	0.34	0.00	1.34
TimeCrypt+S3	1.23	0.26	0.00	1.49
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.29	0.26	0.00	1.55
TimeCrypt+S3	1.03	0.26	0.00	1.30
TimeCrypt+S3	2.29	0.26	0.00	2.56
TimeCrypt+S3	1.00	0.26	0.00	1.25
TimeCrypt+S3	2.43	0.26	0.00	2.69
TimeCrypt+S3	0.99	0.25	0.00	1.24
TimeCrypt+S3	0.94	0.26	0.00	1.21
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.96	0.29	0.00	1.25
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.96	0.28	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.96	0.26	0.00	1.21
TimeCrypt+S3	0.97	0.25	0.00	1.22
TimeCrypt+S3	0.97	0.25	0.00	1.22
TimeCrypt+S3	8.94	0.26	0.00	9.20
TimeCrypt+S3	0.95	0.26	0.00	1.22
TimeCrypt+S3	1.00	0.25	0.00	1.25
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.98	0.27	0.00	1.24
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	1.02	0.26	0.00	1.29
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	1.31	0.26	0.00	1.57
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.25	0.28	0.00	1.53
TimeCrypt+S3	0.99	0.25	0.00	1.24
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.32	0.26	0.00	1.58
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	2.37	0.26	0.00	2.62
TimeCrypt+S3	2.30	0.26	0.00	2.56
TimeCrypt+S3	2.33	0.27	0.00	2.59
TimeCrypt+S3	2.31	0.26	0.00	2.57
TimeCrypt+S3	2.35	0.26	0.00	2.61
TimeCrypt+S3	2.32	0.27	0.00	2.58
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.97	0.26	0.00	1.22
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.96	0.25	0.00	1.21
TimeCrypt+S3	0.99	0.25	0.00	1.24
TimeCrypt+S3	0.97	0.26	0.00	1.22
TimeCrypt+S3	8.95	0.26	0.00	9.20
TimeCrypt+S3	1.04	0.27	0.00	1.31
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.99	0.26	0.00	1.24
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.26	0.26	0.00	1.52
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.28	0.00	1.26
TimeCrypt+S3	1.02	0.26	0.00	1.28
TimeCrypt+S3	1.24	0.26	0.00	1.50
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.30	0.26	0.00	1.56
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.25	0.25	0.00	1.51
TimeCrypt+S3	0.99	0.29	0.00	1.28
TimeCrypt+S3	3.07	0.27	0.00	3.33
TimeCrypt+S3	1.00	0.27	0.00	1.27
TimeCrypt+S3	2.25	0.26	0.00	2.51
TimeCrypt+S3	0.98	0.27	0.00	1.25
TimeCrypt+S3	2.31	0.26	0.00	2.57
TimeCrypt+S3	0.97	0.28	0.00	1.25
TimeCrypt+S3	2.23	0.26	0.00	2.48
TimeCrypt+S3	0.95	0.25	0.00	1.20
TimeCrypt+S3	0.96	0.28	0.00	1.25
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.96	0.25	0.00	1.21
TimeCrypt+S3	1.24	0.25	0.00	1.50
TimeCrypt+S3	1.27	0.26	0.00	1.53
TimeCrypt+S3	1.25	0.26	0.00	1.51
TimeCrypt+S3	1.26	0.26	0.00	1.52
TimeCrypt+S3	1.24	0.26	0.00	1.50
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.96	0.29	0.00	1.25
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	6.62	0.26	0.00	6.88
TimeCrypt+S3	0.99	0.25	0.00	1.24
TimeCrypt+S3	1.25	0.26	0.00	1.50
TimeCrypt+S3	2.71	0.26	0.00	2.97
TimeCrypt+S3	2.30	0.26	0.00	2.56
TimeCrypt+S3	2.38	0.26	0.00	2.64
TimeCrypt+S3	2.43	0.26	0.00	2.69
TimeCrypt+S3	2.41	0.26	0.00	2.67
TimeCrypt+S3	2.38	0.26	0.00	2.64
TimeCrypt+S3	2.41	0.26	0.00	2.67
TimeCrypt+S3	2.39	0.27	0.00	2.66
TimeCrypt+S3	2.43	0.28	0.00	2.70
TimeCrypt+S3	2.38	0.26	0.00	2.64
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.99	0.27	0.00	1.26
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.94	0.27	0.00	1.21
TimeCrypt+S3	0.98	0.27	0.00	1.25
TimeCrypt+S3	0.94	0.27	0.00	1.21
TimeCrypt+S3	1.00	0.26	0.00	1.25
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.99	10.47	0.00	11.46
TimeCrypt+S3	11.13	0.27	0.00	11.39
TimeCrypt+S3	2.16	0.26	0.00	2.41
TimeCrypt+S3	0.96	0.26	0.00	1.21
TimeCrypt+S3	0.96	0.26	0.00	1.21
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	1.00	0.27	0.00	1.27
TimeCrypt+S3	8.85	0.26	0.00	9.10
TimeCrypt+S3	1.04	0.26	0.00	1.30
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	1.25	0.28	0.00	1.53
TimeCrypt+S3	0.98	0.29	0.00	1.26
TimeCrypt+S3	1.03	0.26	0.00	1.28
TimeCrypt+S3	1.01	0.26	0.00	1.28
TimeCrypt+S3	1.22	0.25	0.00	1.48
TimeCrypt+S3	0.98	0.29	0.00	1.28
TimeCrypt+S3	2.31	0.26	0.00	2.57
TimeCrypt+S3	1.19	0.26	0.00	1.45
TimeCrypt+S3	2.29	0.26	0.00	2.56
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	2.24	0.27	0.00	2.50
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.99	0.27	0.00	1.26
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.97	0.25	0.00	1.23
TimeCrypt+S3	10.11	0.25	0.00	10.37
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.99	0.26	0.00	1.26
TimeCrypt+S3	3.31	0.26	0.00	3.57
TimeCrypt+S3	1.02	0.25	0.00	1.28
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	10.33	0.26	0.00	10.59
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.67	0.26	0.00	1.92
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	2.86	0.26	0.00	3.12
TimeCrypt+S3	2.99	0.26	0.00	3.25
TimeCrypt+S3	2.85	0.26	0.00	3.11
TimeCrypt+S3	0.98	0.25	0.00	1.24
TimeCrypt+S3	8.90	0.26	0.00	9.15
TimeCrypt+S3	0.97	0.26	0.00	1.22
TimeCrypt+S3	1.25	0.26	0.00	1.51
TimeCrypt+S3	2.98	0.26	0.00	3.24
TimeCrypt+S3	3.10	0.27	0.00	3.37
TimeCrypt+S3	2.23	0.26	0.00	2.49
TimeCrypt+S3	2.39	0.26	0.00	2.65
TimeCrypt+S3	2.44	0.26	0.00	2.70
TimeCrypt+S3	1.01	0.27	0.00	1.28
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.97	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	1.00	0.28	0.00	1.27
TimeCrypt+S3	0.98	10.41	0.00	11.39
TimeCrypt+S3	13.20	0.26	0.00	13.47
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	3.07	0.26	0.00	3.34
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.99	0.25	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.97	0.26	0.00	1.22
TimeCrypt+S3	0.96	0.25	0.00	1.22
TimeCrypt+S3	1.01	0.25	0.00	1.27
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	2.80	0.26	0.00	3.07
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	3.05	0.27	0.00	3.32
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	2.26	0.26	0.00	2.53
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	2.94	0.26	0.00	3.21
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	12.46	0.27	0.00	12.73
TimeCrypt+S3	12.33	0.27	0.00	12.60
TimeCrypt+S3	2.32	0.28	0.00	2.60
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	2.35	0.26	0.00	2.61
TimeCrypt+S3	1.00	0.27	0.00	1.27
TimeCrypt+S3	0.98	0.27	0.00	1.25
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.98	0.28	0.00	1.25
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	1.00	0.28	0.00	1.27
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	1.01	0.26	0.00	1.28
TimeCrypt+S3	0.98	0.28	0.00	1.26
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	2.99	0.26	0.00	3.25
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	2.84	0.26	0.00	3.10
TimeCrypt+S3	1.01	0.26	0.00	1.28
TimeCrypt+S3	2.92	0.28	0.00	3.20
TimeCrypt+S3	2.97	0.27	0.00	3.24
TimeCrypt+S3	0.99	0.25	0.00	1.24
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	2.59	0.26	0.00	2.85
TimeCrypt+S3	3.58	0.26	0.00	3.84
TimeCrypt+S3	2.30	0.27	0.00	2.56
TimeCrypt+S3	2.92	0.26	0.00	3.18
TimeCrypt+S3	11.59	0.26	0.00	11.85
TimeCrypt+S3	2.39	0.26	0.00	2.65
TimeCrypt+S3	2.24	0.27	0.00	2.51
TimeCrypt+S3	2.35	0.26	0.00	2.61
TimeCrypt+S3	2.45	0.26	0.00	2.71
TimeCrypt+S3	2.45	0.26	0.00	2.71
TimeCrypt+S3	2.42	0.26	0.00	2.68
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.96	0.27	0.00	1.23
TimeCrypt+S3	1.01	0.26	0.00	1.27
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	10.52	0.26	0.00	10.78
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	2.88	0.26	0.00	3.14
TimeCrypt+S3	0.95	0.26	0.00	1.21
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	0.99	0.25	0.00	1.24
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	2.88	0.27	0.00	3.15
TimeCrypt+S3	0.96	0.25	0.00	1.21
TimeCrypt+S3	2.98	0.28	0.00	3.26
TimeCrypt+S3	1.00	0.26	0.00	1.26
TimeCrypt+S3	0.97	0.25	0.00	1.22
TimeCrypt+S3	1.03	0.26	0.00	1.29
TimeCrypt+S3	0.98	0.26	0.00	1.23
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	2.88	0.26	0.00	3.14
TimeCrypt+S3	1.49	0.26	0.00	1.75
TimeCrypt+S3	2.39	0.26	0.00	2.65
TimeCrypt+S3	0.98	0.26	0.00	1.24
TimeCrypt+S3	2.34	0.26	0.00	2.60
TimeCrypt+S3	0.95	0.26	0.00	1.22
TimeCrypt+S3	2.33	0.26	0.00	2.59
TimeCrypt+S3	0.99	0.26	0.00	1.25
TimeCrypt+S3	2.35	0.26	0.00	2.62
TimeCrypt+S3	0.97	0.26	0.00	1.23
TimeCrypt+S3	0.96	0.26	0.00	1.22
TimeCrypt+S3	0.97	0.26	0.00	1.23
