*** S3 SUM ***
S3	4659.00	621.00	71.00	5351.00
S3	4348.00	628.00	32.00	5008.00
S3	4293.00	717.00	31.00	5041.00
S3	4459.00	783.00	28.00	5270.00
S3	4635.00	651.00	32.00	5318.00
S3	4566.00	793.00	27.00	5386.00
S3	4768.00	809.00	27.00	5604.00
S3	4554.00	811.00	27.00	5392.00
S3	4791.00	814.00	28.00	5633.00
S3	4708.00	812.00	28.00	5548.00
S3	4469.00	657.00	32.00	5158.00
S3	4540.00	736.00	31.00	5307.00
S3	4692.00	721.00	32.00	5445.00
S3	4562.00	702.00	32.00	5296.00
S3	5178.00	841.00	29.00	6048.00
S3	4496.00	789.00	29.00	5314.00
S3	4628.00	795.00	28.00	5451.00
S3	4594.00	785.00	29.00	5408.00
S3	4666.00	792.00	29.00	5487.00
S3	4873.00	794.00	29.00	5696.00
S3	4638.00	800.00	29.00	5467.00
S3	4624.00	798.00	29.00	5451.00
S3	4783.00	677.00	230.00	5690.00
S3	4682.00	814.00	30.00	5526.00
S3	4686.00	841.00	29.00	5556.00
S3	6522.00	794.00	37.00	7353.00
S3	4711.00	804.00	28.00	5543.00
S3	5161.00	807.00	29.00	5997.00
S3	4861.00	835.00	30.00	5726.00
S3	4749.00	848.00	30.00	5627.00
S3	5092.00	848.00	30.00	5970.00
S3	4719.00	847.00	29.00	5595.00
S3	5676.00	850.00	30.00	6556.00
S3	5198.00	847.00	30.00	6075.00
S3	5284.00	869.00	33.00	6186.00
S3	5058.00	821.00	51.00	5930.00
S3	4939.00	835.00	30.00	5804.00
S3	4961.00	817.00	30.00	5808.00
S3	4707.00	812.00	44.00	5563.00
S3	4771.00	821.00	47.00	5639.00
S3	5036.00	825.00	47.00	5908.00
S3	4955.00	823.00	30.00	5808.00
S3	4932.00	830.00	30.00	5792.00
S3	5025.00	826.00	46.00	5897.00
S3	5016.00	832.00	45.00	5893.00
S3	5361.00	829.00	41.00	6231.00
S3	5121.00	827.00	44.00	5992.00
S3	5202.00	815.00	30.00	6047.00
S3	4981.00	831.00	44.00	5856.00
S3	5107.00	837.00	47.00	5991.00
S3	5005.00	833.00	46.00	5884.00
S3	5103.00	832.00	45.00	5980.00
S3	5438.00	837.00	44.00	6319.00
S3	5069.00	838.00	46.00	5953.00
S3	5035.00	832.00	47.00	5914.00
S3	5634.00	841.00	46.00	6521.00
S3	4739.00	846.00	50.00	5635.00
S3	5139.00	780.00	33.00	5952.00
